L_hot,0.03
A,0.00013273228961416876
q_elec,14.399999999999999
q_elec_err,1.2059850745345069
T_1,70.85107421875
T_2,67.86376953125
T_3,64.61669921875
T_4,52.92724609375
T_5,52.699951171875
T_6,27.048095703125
T_7,24.22314453125
T_8,21.528076171875
V,12.0
I,1.2
Flow Rate,1.35
k_brass,151.415
T_hot,64.61669921875
T_cold,27.048095703125
L_sample,0.03
q_sample,25.16803354346454
