m_dot_h,m_dot_c,T_c_i,T_h_i,T_c_o,T_h_o,q_c,q_h,epsilon,lmtd,U_measured,delta_U_measured
0.016666666666666666,0.01682996733986536,13.0,43.6,26.8,30.9,971.2843431313738,884.7666666666669,0.41503267973856217,13.18399410117726,909.1550305118665,15.159604887913828
0.007920792079207921,0.016163433979870693,13.6,44.5,22.8,29.1,621.8784243151371,509.87722772277226,0.4983818770226537,15.469688508180932,446.51930553170126,10.516320281426834
