m_dot_h,m_dot_c,T_c_i,T_h_i,T_c_o,T_h_o,q_c,q_h,epsilon,lmtd,U_measured,delta_U_measured,h_i,h_o,R_tube,U_predicted,U_diff
0.04943642475776151,0.01865174527045031,12.8,46.8,34.2,38.7,1669.2342126298963,1673.8184694482882,0.6311403329032614,18.458220770951677,1228.4987343554376,23.604903401867734,3029.593783952085,1340.4664503305435,0.0017967043601961037,1067.2936102740364,15.104102800728889
0.04943642475776151,0.018485211830535576,12.5,48.3,31.6,41.1,1476.5284772182258,1487.8386395095897,0.5376062962841321,22.11904140038058,1215.0228967103485,25.708289029748556,3029.593783952085,1340.4664503305435,0.0023956058135948047,1067.2936102740364,13.841485137194947
0.04943642475776151,0.018152144950706103,12.6,48.6,27.7,42.8,1146.275279776179,1198.5366818271712,0.4385679090571039,25.26537023796085,1285.321739379337,33.370610705125735,3029.593783952085,1340.4664503305435,0.0035934087203922075,1067.2936102740364,20.428130273291913
0.04943642475776151,0.01865174527045031,12.7,48.4,20.8,44.8,631.8129496402879,743.9193197547955,0.26714934726064005,29.793381427438444,1353.07610954806,57.26184985348621,3029.593783952085,1340.4664503305435,0.007186817440784415,1067.2936102740364,26.776371236837686
