T_f,U_air,Re_D,Gr_D,Pr,Nu_D,h_conv,h_rad,h_predicted,h_measured
55.94508,0.0,0.0,9800.596154095007,0.7029266888,4.2892354632955865,9.60958824460529,0.20721428260639232,9.816802527211681,18.72
38.6419,2.972,2445.908247011823,4848.600732807813,0.705349134,25.237446655593928,53.99740615246138,0.19002472720831995,54.1874308796697,48.89
